"system.index","id","mean_prediction","median_prediction","sampling_year","soc_stock_tha","longitude","latitude"
"00000000000000000c40","ctb0033-RO2973",3840,3611,1996,26,-65.9002785852933,-9.7197210621476
"00000000000000000db0","ctb0033-RO3347",3116,2897,1996,26,-64.8486129791413,-9.36499957334598
"00000000000000000db6","ctb0033-RO3353",4339,3812,1996,26,-64.0272242695913,-8.89416755221369
"00000000000000000e9b","ctb0033-RO3591",NA,NA,1996,26,-62.9386105521104,-8.35750136312831
"00000000000000000f21","ctb0033-RO3735",3764,3343,1996,26,-63.8808319820067,-8.35277917511271
"00000000000000000c00","ctb0033-RO2909",3198,2769,1996,27,-64.6641667231665,-9.30833331715879
"00000000000000000c0b","ctb0033-RO2920",3599,3385,1996,27,-65.3261113563485,-9.7358317942537
"00000000000000000c1a","ctb0033-RO2935",3875,3551,1996,27,-65.1313868724456,-9.74499970601958
"00000000000000000c20","ctb0033-RO2941",3361,3151,1996,27,-65.5541676206259,-9.645833757692
"00000000000000000c2e","ctb0033-RO2955",4184,3857,1996,27,-65.6052778369005,-9.66250187742978
"00000000000000000c39","ctb0033-RO2966",3753,3423,1996,27,-65.9322235852402,-9.57444354982633
"00000000000000000c3b","ctb0033-RO2968",3509,2970,1996,27,-65.0891681036715,-9.67472427341728
"00000000000000000c43","ctb0033-RO2976",3093,2989,1996,27,-66.6380546909902,-9.87027815011615
"00000000000000000c50","ctb0033-RO2989",3697,3424,1996,27,-66.3119427945475,-9.7358317942537
"00000000000000000efe","ctb0033-RO3700",4129,3805,1996,27,-63.9622239535352,-8.94249974853198
"00000000000000000f04","ctb0033-RO3706",4116,3812,1996,27,-63.8952794694198,-8.89194246078801
"00000000000000000f16","ctb0033-RO3724",3628,3282,1996,27,-64.0608325142311,-9.13944486475953
"00000000000000000f1a","ctb0033-RO3728",3777,3359,1996,27,-63.5266678808367,-8.01472134694782
"00000000000000000a69","ctb0033-RO2389",3472,3178,1996,28,-63.69722403703,-8.64472098018287
"00000000000000000c13","ctb0033-RO2928",3421,2974,1996,28,-65.2513901999959,-9.71000022185109
"00000000000000000c28","ctb0033-RO2949",3127,2955,1996,28,-65.6480539933062,-9.79138773427858
"00000000000000000ea3","ctb0033-RO3599",3293,3113,1996,28,-63.0883337881819,-8.17138740335959
"00000000000000000eff","ctb0033-RO3701",4014,3614,1996,28,-63.9163888538068,-8.94555423275359
"00000000000000000f19","ctb0033-RO3727",3702,3503,1996,28,-63.4327770490554,-8.01833321880111
"00000000000000000fa2","ctb0033-RO3897",3518,3094,1996,28,-64.3386122143555,-9.28499884134611
"00000000000000000a62","ctb0033-RO2382",4617,3926,1996,29,-63.7558344612765,-8.70083430783943
"00000000000000000a65","ctb0033-RO2385",3379,3247,1996,29,-63.8288879138351,-8.67333503164283
"00000000000000000c07","ctb0033-RO2916",2857,2726,1996,29,-64.8499997595689,-9.6447234415297
"00000000000000000c16","ctb0033-RO2931",2867,2735,1996,29,-65.2436090686576,-9.80611168595706
"00000000000000000c35","ctb0033-RO2962",3332,3098,1996,29,-65.9852779695741,-9.41305530539897
