id,soc_stock_t_ha_observado,soc_stock_t_ha_predito,mean_prediction,median_prediction,sampling_year,error,code_state.x,abbrev_state.x,name_state,code_region,name_region,code_muni,name_muni,code_state.y,abbrev_state.y,geometry
ctb0033-RO1627,21,20.6,3904,3759,1996,-0.399999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.83194444|-12.96777778
ctb0033-RO2539,21,21.6,3740,3552,1996,0.600000000000001,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.235|-12.89861111
ctb0033-RO2547,22,22.7,3696,3575,1996,0.699999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.40944444|-12.78388889
ctb0033-RO1617,23,23.67,4892,4880,1996,0.670000000000002,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.72722222|-12.96333333
ctb0033-RO1811,23,22.43,4075,4035,1996,-0.57,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.08|-12.90694444
ctb0033-RO1813,23,23.31,4159,4100,1996,0.309999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.05388889|-12.96527778
ctb0033-RO2523,23,27.61,3503,3392,1996,4.61,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.03694444|-12.8675
ctb0033-RO2535,23,22.47,4154,4081,1996,-0.530000000000001,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.33666667|-12.89972222
ctb0033-RO1633,24,25.38,4325,4262,1996,1.38,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.22|-12.81694444
ctb0033-RO1822,24,24.31,0,0,1996,0.309999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.99972222|-12.96277778
ctb0033-RO2534,24,23.83,4164,4019,1996,-0.170000000000002,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.37638889|-12.90027778
