id,soc_stock_t_ha_observado,soc_stock_t_ha_predito,mean_prediction,median_prediction,sampling_year,soc_stock_g_m2,error,code_state.x,abbrev_state.x,name_state,code_region,name_region,code_muni,name_muni,code_state.y,abbrev_state.y,geometry
ctb0754-42,72,71.34,4910,4818,1985,7134,-0.659999999999997,11,RO,Rondônia,1,Norte,1101450,Parecis,11,RO,-61.36667|-12.43333
ctb0754-6,84,85.5,5689,4674,1985,8550,1.5,11,RO,Rondônia,1,Norte,1100080,Costa Marques,11,RO,-63.86667|-12.18333
ctb0754-10,89,103.88,7347,5181,1985,10388,14.88,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-63.33333|-12.3
ctb0754-71,89,88.69,6396,5465,1985,8869,-0.310000000000002,11,RO,Rondônia,1,Norte,1100064,Colorado Do Oeste,11,RO,-60.45|-13.1
ctb0754-34,91,93.6,5181,5152,1985,9360,2.59999999999999,11,RO,Rondônia,1,Norte,1100379,Alto Alegre Dos Parecis,11,RO,-61.68333|-12.58333
ctb0751-24,101,102.66,4741,4126,1985,10266,1.66,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-63.98333|-8.766667
ctb0754-15,106,106.59,5324,5280,1985,10659,0.590000000000003,11,RO,Rondônia,1,Norte,1100015,Alta Floresta D'oeste,11,RO,-62.31667|-12.03333
ctb0754-44,123,122.38,5665,5149,1985,12238,-0.620000000000005,11,RO,Rondônia,1,Norte,1101468,Pimenteiras Do Oeste,11,RO,-61.41667|-12.55
ctb0751-148,128,138.3,6209,5179,1985,13830,10.3,11,RO,Rondônia,1,Norte,1101005,Governador Jorge Teixeira,11,RO,-63.53333|-10.8
ctb0754-24,137,156.08,0,0,1985,15608,19.08,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-62.58333|-12.68333
ctb0754-61,190,185.81,6284,5346,1985,18581,-4.19,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.93333|-12.95
ctb0669-PERFIL-EXTRA-5,14,14.61,3709,3632,1985,1461,0.609999999999999,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.23333|-9.7
ctb0669-PERFIL-EXTRA-6,14,14.27,3300,3224,1985,1427,0.27,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.25|-9.65
ctb0669-PERFIL-EXTRA-2,15,15,3247,3192,1985,1500,0,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.1|-9.533333
ctb0669-PERFIL-EXTRA-4,19,19.37,3440,3360,1985,1937,0.370000000000001,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.06667|-9.55
ctb0669-PERFIL-EXTRA-8,19,19.78,3460,3413,1985,1978,0.780000000000001,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.23333|-9.683333
ctb0669-PERFIL-EXTRA-1,22,22.73,3691,3608,1985,2273,0.73,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.25|-9.466667
ctb0669-PERFIL-EXTRA-10,32,34.1,3844,3786,1985,3410,2.1,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.25|-9.416667
ctb0669-Perfil-15,32,32.9,3422,3310,1985,3290,0.899999999999999,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.18333|-9.6
ctb0669-PERFIL-EXTRA-15,33,34.45,5712,3897,1985,3445,1.45,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.35|-9.4
ctb0669-Perfil-17,35,35.31,3818,3696,1985,3531,0.310000000000002,11,RO,Rondônia,1,Norte,1101104,Itapuã Do Oeste,11,RO,-62.96667|-9.416667
ctb0669-Perfil-21,35,35.5,3136,3113,1985,3550,0.5,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-61.98333|-9.5
ctb0669-Perfil-10,37,36.6,3401,3303,1985,3660,-0.399999999999999,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.23333|-9.45
ctb0669-Perfil-18,38,38.63,3320,3255,1985,3863,0.630000000000003,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.31667|-9.416667
ctb0669-Perfil-4,38,37.88,3460,3431,1985,3788,-0.119999999999997,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.05|-9.5
ctb0669-Perfil-12,39,38.07,3949,3776,1985,3807,-0.93,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.1|-9.383333
ctb0669-Perfil-16,39,39.28,3532,3476,1985,3928,0.280000000000001,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.23333|-9.633333
ctb0669-Perfil-11,40,41.5,3667,3551,1985,4150,1.5,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.23333|-9.533333
ctb0669-Perfil-8,40,39.39,3817,3397,1985,3939,-0.609999999999999,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.25|-9.633333
ctb0669-PERFIL-EXTRA-9,41,42.11,4161,4107,1985,4211,1.11,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.1|-9.583333
ctb0669-Perfil-13,41,41.31,3422,3319,1985,4131,0.310000000000002,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.06667|-9.383333
ctb0669-Perfil-6,43,43.63,3714,3567,1985,4363,0.630000000000003,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62|-9.383333
ctb0669-PERFIL-EXTRA-3,44,45.01,3469,3307,1985,4501,1.01,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.06667|-9.533333
ctb0669-Perfil-14,44,45.48,3484,3448,1985,4548,1.48,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.01667|-9.383333
ctb0669-Perfil-20,44,44.49,4110,3871,1985,4449,0.490000000000002,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.06667|-9.566667
ctb0669-Perfil-5,44,44,4211,3510,1985,4400,0,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.03333|-9.45
ctb0669-Perfil-1,45,45.85,3533,3496,1985,4585,0.850000000000001,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.25|-9.4
ctb0669-Perfil-7,45,43.57,3811,3580,1985,4357,-1.43,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.08333|-9.533333
ctb0669-Perfil-19,49,50.32,3826,3762,1985,5032,1.32,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.15|-9.6
ctb0669-Perfil-2,49,49.57,3449,3309,1985,4957,0.57,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.31667|-9.4
ctb0669-PERFIL-EXTRA-7,57,56.72,3598,3476,1985,5672,-0.280000000000001,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.21667|-9.483333
ctb0669-Perfil-3,69,70.71,3797,3694,1985,7071,1.70999999999999,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-61.98333|-9.416667
ctb0669-PERFIL-EXTRA-14,81,81.61,8072,5825,1985,8161,0.609999999999999,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.06667|-9.416667
ctb0669-PERFIL-EXTRA-12,166,167.96,7502,5829,1985,16796,1.96000000000001,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.08333|-9.416667
ctb0669-PERFIL-EXTRA-11,342,353.83,11483,9277,1985,35383,11.83,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.05|-9.533333
ctb0033-RO3326,2,1.77,0,0,1996,177,-0.23,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-65.01666667|-9.4375
ctb0033-RO2012,3,3.22,3982,3572,1996,322,0.22,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-64.84694444|-10.7
ctb0033-RO2612,3,2.96,0,0,1996,296,-0.04,11,RO,Rondônia,1,Norte,1101450,Parecis,11,RO,-61.30861111|-12.25694444
